1.0 1.0 0.9384471871911697
1.0 2.0 0.1909830056250526
1.0 3.0 0.16666666666666663
1.0 4.0 0.19822330470336313
1.0 5.0 0.23193751525134298
1.0 6.0 0.2609569090148892
1.0 7.0 0.28507900256838214
1.0 8.0 0.30512287570313157
1.0 9.0 0.3219206308531105
1.0 10.0 0.33614835192865494
1.0 11.0 0.3483276863193404
1.0 12.0 0.3588572547198836
1.0 13.0 0.368042986660546
1.0 14.0 0.3761218883199974
1.0 15.0 0.3832796117860888
1.0 16.0 0.389663237299862
1.0 17.0 0.3953905723242682
1.0 18.0 0.40055696155156517
1.0 19.0 0.4052403215527042
2.0 1.0 1.556540516816001
2.0 2.0 0.20431590474716277
2.0 3.0 0.08869962235053885
2.0 4.0 0.09342374987734875
2.0 5.0 0.11752355852921964
2.0 6.0 0.1438153947861549
2.0 7.0 0.16858842967100596
2.0 8.0 0.19105684331910433
2.0 9.0 0.21119700633200988
2.0 10.0 0.22919950368446212
2.0 11.0 0.2453050017559133
2.0 12.0 0.25974975711833037
2.0 13.0 0.2727477055969308
2.0 14.0 0.2844860818596159
2.0 15.0 0.2951262109407634
2.0 16.0 0.3048061439992813
2.0 17.0 0.3136437551723158
2.0 18.0 0.32173973157768876
2.0 19.0 0.32918024543110624
3.0 1.0 2.0933566635421803
3.0 2.0 0.2575607196125893
3.0 3.0 0.06275979122616127
3.0 4.0 0.03741227047841844
3.0 5.0 0.043158413484309543
3.0 6.0 0.05600068218288423
3.0 7.0 0.0706902136802755
3.0 8.0 0.08581104591838984
3.0 9.0 0.10083650242951259
3.0 10.0 0.11550186439287125
3.0 11.0 0.12965535344992768
3.0 12.0 0.14321098718719916
3.0 13.0 0.1561260872427485
3.0 14.0 0.16838714105686808
3.0 15.0 0.1800000067994778
3.0 16.0 0.19098300825017517
3.0 17.0 0.2013620985523692
3.0 18.0 0.2111675164057546
3.0 19.0 0.2204315098210743
4.0 1.0 2.4479251208212
4.0 2.0 0.3062208877242409
4.0 3.0 0.06247803103979682
4.0 4.0 0.019598265439757845
4.0 5.0 0.014084898914196953
4.0 6.0 0.016919182777090036
4.0 7.0 0.021969318187104625
4.0 8.0 0.027881453455599114
4.0 9.0 0.03431252523878775
4.0 10.0 0.041126691004096105
4.0 11.0 0.04823314422780267
4.0 12.0 0.05555558274874872
4.0 13.0 0.06302692862108117
4.0 14.0 0.0705884400371169
4.0 15.0 0.07818935500575214
4.0 16.0 0.08578643769924132
4.0 17.0 0.09334338770763123
4.0 18.0 0.10083016506224657
4.0 19.0 0.1082222849099223
5.0 1.0 2.651336140667506
5.0 2.0 0.33781921330621356
5.0 3.0 0.06727891552908588
5.0 4.0 0.015945106969436573
5.0 5.0 0.005893116906519058
5.0 6.0 0.004878279365872817
5.0 7.0 0.005945868917207553
5.0 8.0 0.007595929330482587
5.0 9.0 0.009518162008430975
5.0 10.0 0.011645598325372652
5.0 11.0 0.013957480894345564
5.0 12.0 0.01644113133836872
5.0 13.0 0.019085053006338115
5.0 14.0 0.021877813838538596
5.0 15.0 0.024807951137683637
5.0 16.0 0.027864045015006333
5.0 17.0 0.0310348109106377
5.0 18.0 0.03430918505018954
5.0 19.0 0.03767639828425029
